Timestamp,SC,TO,Action,Activity,Location,Duration
2024-11-14 10:59:16,SC018,TO_CO_TFTU000159,DROP,driving,to WS012.01,101
2024-11-14 10:59:16,SC016,TO_CO_TFTU000042,DROP,arriving,at WS014.01,142
2024-11-14 10:59:16,SC016,TO_CO_TFTU000042,DROP,working,at WS014.01,60
2024-11-14 10:59:22,SC002,TO_CO_TFTU000187,PICK,finished,at QC005,0
2024-11-14 10:59:22,SC002,TO_CO_TFTU000187,DROP,driving,to WS003.01,43
2024-11-14 10:59:23,SC013,TO_CO_TFTU000021,DROP,finished,at WS014.01,0
2024-11-14 10:59:23,SC013,TO_CO_TFTU000092,PICK,driving,to QC006,142
2024-11-14 10:59:29,SC008,TO_CO_TFTU000162,PICK,arriving,at QC005,124
2024-11-14 10:59:29,SC008,TO_CO_TFTU000162,PICK,working,at QC005,60
2024-11-14 10:59:38,SC006,TO_CO_TFTU000028,DROP,arriving,at WS014.01,160
2024-11-14 10:59:38,SC006,TO_CO_TFTU000028,DROP,working,at WS014.01,60
2024-11-14 10:59:46,SC010,TO_CO_TFTU000174,DROP,finished,at WS010.01,0
2024-11-14 10:59:46,SC010,TO_CO_TFTU000191,PICK,driving,to QC003,101
2024-11-14 10:59:47,SC009,TO_CO_TFTU000083,PICK,finished,at QC006,0
2024-11-14 10:59:47,SC009,TO_CO_TFTU000083,DROP,driving,to WS014.01,142
2024-11-14 10:59:47,SC001,TO_CO_TFTU000170,DROP,arriving,at WS010.01,106
2024-11-14 10:59:47,SC005,TO_CO_TFTU000179,PICK,arriving,at RAIL001.43,92
2024-11-14 10:59:47,SC001,TO_CO_TFTU000170,DROP,working,at WS010.01,60
2024-11-14 10:59:47,SC005,TO_CO_TFTU000179,PICK,working,at RAIL001.43,60
2024-11-14 10:59:50,SC011,TO_CO_TFTU000176,DROP,arriving,at WS008.01,83
2024-11-14 10:59:50,SC011,TO_CO_TFTU000176,DROP,working,at WS008.01,60
2024-11-14 10:59:56,SC012,TO_CO_TFTU000078,DROP,arriving,at WS013.01,151
2024-11-14 10:59:56,SC012,TO_CO_TFTU000078,DROP,working,at WS013.01,60
2024-11-14 11:00:03,SC003,TO_CO_TFTU000076,DROP,finished,at WS015.01,0
2024-11-14 11:00:03,SC003,TO_CO_TFTU000193,PICK,driving,to QC005,133
2024-11-14 11:00:05,SC020,TO_CO_TFTU000184,PICK,finished,at QC003,0
2024-11-14 11:00:05,SC020,TO_CO_TFTU000184,DROP,driving,to WS003.01,56
2024-11-14 11:00:05,SC002,TO_CO_TFTU000187,DROP,arriving,at WS003.01,43
2024-11-14 11:00:05,SC002,TO_CO_TFTU000187,DROP,working,at WS003.01,60
2024-11-14 11:00:11,SC019,TO_CO_TFTU000181,PICK,finished,at QC005,0
2024-11-14 11:00:11,SC019,TO_CO_TFTU000181,DROP,driving,to WS008.01,70
2024-11-14 11:00:16,SC016,TO_CO_TFTU000042,DROP,finished,at WS014.01,0
2024-11-14 11:00:16,SC016,TO_CO_TFTU000145,PICK,driving,to RAIL001.76,128
2024-11-14 11:00:29,SC008,TO_CO_TFTU000162,PICK,finished,at QC005,0
2024-11-14 11:00:29,SC008,TO_CO_TFTU000162,DROP,driving,to WS012.01,106
2024-11-14 11:00:38,SC006,TO_CO_TFTU000028,DROP,finished,at WS014.01,0
2024-11-14 11:00:38,SC006,TO_CO_TFTU000093,PICK,driving,to QC006,142
2024-11-14 11:00:42,SC017,TO_CO_TFTU000058,PICK,arriving,at QC005,133
2024-11-14 11:00:42,SC017,TO_CO_TFTU000058,PICK,working,at QC005,60
2024-11-14 11:00:47,SC001,TO_CO_TFTU000170,DROP,finished,at WS010.01,0
2024-11-14 11:00:47,SC005,TO_CO_TFTU000179,PICK,finished,at RAIL001.43,0
2024-11-14 11:00:47,SC001,TO_CO_TFTU000195,PICK,driving,to QC001,119
2024-11-14 11:00:47,SC005,TO_CO_TFTU000179,DROP,driving,to WS003.01,79
2024-11-14 11:00:50,SC011,TO_CO_TFTU000176,DROP,finished,at WS008.01,0
2024-11-14 11:00:50,SC011,TO_CO_TFTU000180,PICK,driving,to QC004,65
2024-11-14 11:00:50,SC014,TO_CO_TFTU000041,DROP,arriving,at WS017.01,151
2024-11-14 11:00:50,SC014,TO_CO_TFTU000041,DROP,working,at WS017.01,60
2024-11-14 11:00:56,SC012,TO_CO_TFTU000078,DROP,finished,at WS013.01,0
2024-11-14 11:00:56,SC012,TO_CO_TFTU000150,PICK,driving,to QC005,115
2024-11-14 11:00:56,SC007,TO_CO_TFTU000134,PICK,arriving,at QC006,169
2024-11-14 11:00:56,SC007,TO_CO_TFTU000134,PICK,working,at QC006,60
2024-11-14 11:00:57,SC018,TO_CO_TFTU000159,DROP,arriving,at WS012.01,101
2024-11-14 11:00:57,SC018,TO_CO_TFTU000159,DROP,working,at WS012.01,60
2024-11-14 11:01:01,SC020,TO_CO_TFTU000184,DROP,arriving,at WS003.01,56
2024-11-14 11:01:01,SC020,TO_CO_TFTU000184,DROP,working,at WS003.01,60
2024-11-14 11:01:05,SC002,TO_CO_TFTU000187,DROP,finished,at WS003.01,0
2024-11-14 11:01:05,SC002,TO_CO_TFTU000192,PICK,driving,to QC004,38
2024-11-14 11:01:21,SC019,TO_CO_TFTU000181,DROP,arriving,at WS008.01,70
2024-11-14 11:01:21,SC019,TO_CO_TFTU000181,DROP,working,at WS008.01,60
2024-11-14 11:01:23,SC004,TO_CO_TFTU000118,PICK,arriving,at QC006,142
2024-11-14 11:01:23,SC004,TO_CO_TFTU000118,PICK,working,at QC006,60
2024-11-14 11:01:27,SC010,TO_CO_TFTU000191,PICK,arriving,at QC003,101
2024-11-14 11:01:27,SC010,TO_CO_TFTU000191,PICK,working,at QC003,60
2024-11-14 11:01:32,SC015,TO_CO_TFTU000079,DROP,arriving,at WS015.01,167
2024-11-14 11:01:32,SC015,TO_CO_TFTU000079,DROP,working,at WS015.01,60
2024-11-14 11:01:42,SC017,TO_CO_TFTU000058,PICK,finished,at QC005,0
2024-11-14 11:01:42,SC017,TO_CO_TFTU000058,DROP,driving,to WS017.01,151
2024-11-14 11:01:43,SC002,TO_CO_TFTU000192,PICK,arriving,at QC004,38
2024-11-14 11:01:43,SC002,TO_CO_TFTU000192,PICK,working,at QC004,60
2024-11-14 11:01:45,SC013,TO_CO_TFTU000092,PICK,arriving,at QC006,142
2024-11-14 11:01:50,SC014,TO_CO_TFTU000041,DROP,finished,at WS017.01,0
2024-11-14 11:01:50,SC014,TO_CO_TFTU000157,PICK,driving,to RAIL001.101,142
2024-11-14 11:01:55,SC011,TO_CO_TFTU000180,PICK,arriving,at QC004,65
2024-11-14 11:01:55,SC011,TO_CO_TFTU000180,PICK,working,at QC004,60
2024-11-14 11:01:56,SC007,TO_CO_TFTU000134,PICK,finished,at QC006,0
2024-11-14 11:01:56,SC007,TO_CO_TFTU000134,DROP,driving,to WS014.01,142
2024-11-14 11:01:56,SC013,TO_CO_TFTU000092,PICK,waited,at QC006,11
2024-11-14 11:01:56,SC013,TO_CO_TFTU000092,PICK,working,at QC006,60
2024-11-14 11:01:57,SC018,TO_CO_TFTU000159,DROP,finished,at WS012.01,0
2024-11-14 11:01:57,SC018,TO_CO_TFTU000200,PICK,driving,to QC005,106
2024-11-14 11:02:01,SC020,TO_CO_TFTU000184,DROP,finished,at WS003.01,0
2024-11-14 11:02:01,SC020,TO_CO_TFTU000189,PICK,driving,to QC003,56
2024-11-14 11:02:06,SC005,TO_CO_TFTU000179,DROP,arriving,at WS003.01,79
2024-11-14 11:02:06,SC005,TO_CO_TFTU000179,DROP,working,at WS003.01,60
2024-11-14 11:02:09,SC009,TO_CO_TFTU000083,DROP,arriving,at WS014.01,142
2024-11-14 11:02:09,SC009,TO_CO_TFTU000083,DROP,working,at WS014.01,60
2024-11-14 11:02:15,SC008,TO_CO_TFTU000162,DROP,arriving,at WS012.01,106
2024-11-14 11:02:15,SC008,TO_CO_TFTU000162,DROP,working,at WS012.01,60
2024-11-14 11:02:16,SC003,TO_CO_TFTU000193,PICK,arriving,at QC005,133
2024-11-14 11:02:16,SC003,TO_CO_TFTU000193,PICK,working,at QC005,60
2024-11-14 11:02:21,SC019,TO_CO_TFTU000181,DROP,finished,at WS008.01,0
2024-11-14 11:02:21,SC019,TO_CO_TFTU000199,PICK,driving,to QC005,70
2024-11-14 11:02:23,SC004,TO_CO_TFTU000118,PICK,finished,at QC006,0
2024-11-14 11:02:23,SC004,TO_CO_TFTU000118,DROP,driving,to WS014.01,142
2024-11-14 11:02:24,SC016,TO_CO_TFTU000145,PICK,arriving,at RAIL001.76,128
2024-11-14 11:02:25,SC016,TO_CO_TFTU000145,PICK,working,at RAIL001.76,61
2024-11-14 11:02:27,SC010,TO_CO_TFTU000191,PICK,finished,at QC003,0
2024-11-14 11:02:27,SC010,TO_CO_TFTU000191,DROP,driving,to WS003.01,56
2024-11-14 11:02:32,SC015,TO_CO_TFTU000079,DROP,finished,at WS015.01,0
2024-11-14 11:02:32,SC015,TO_CO_TFTU000136,PICK,driving,to QC006,151
2024-11-14 11:02:43,SC002,TO_CO_TFTU000192,PICK,finished,at QC004,0
2024-11-14 11:02:43,SC002,TO_CO_TFTU000192,DROP,driving,to WS004.01,47
2024-11-14 11:02:46,SC001,TO_CO_TFTU000195,PICK,arriving,at QC001,119
2024-11-14 11:02:46,SC001,TO_CO_TFTU000195,PICK,working,at QC001,60
2024-11-14 11:02:51,SC012,TO_CO_TFTU000150,PICK,arriving,at QC005,115
2024-11-14 11:02:51,SC012,TO_CO_TFTU000150,PICK,working,at QC005,60
2024-11-14 11:02:55,SC011,TO_CO_TFTU000180,PICK,finished,at QC004,0
2024-11-14 11:02:55,SC011,TO_CO_TFTU000180,DROP,driving,to WS012.01,101
2024-11-14 11:02:57,SC013,TO_CO_TFTU000092,PICK,finished,at QC006,0
2024-11-14 11:02:57,SC013,TO_CO_TFTU000092,DROP,driving,to WS014.01,142
2024-11-14 11:02:57,SC020,TO_CO_TFTU000189,PICK,arriving,at QC003,56
2024-11-14 11:02:57,SC020,TO_CO_TFTU000189,PICK,working,at QC003,60
2024-11-14 11:03:00,SC006,TO_CO_TFTU000093,PICK,arriving,at QC006,142
2024-11-14 11:03:00,SC006,TO_CO_TFTU000093,PICK,working,at QC006,60
2024-11-14 11:03:06,SC005,TO_CO_TFTU000179,DROP,finished,at WS003.01,0
2024-11-14 11:03:06,SC005,TO_CO_TFTU000196,PICK,driving,to QC003,56
2024-11-14 11:03:09,SC009,TO_CO_TFTU000083,DROP,finished,at WS014.01,0
2024-11-14 11:03:09,SC009,TO_CO_TFTU000211,PICK,driving,to QC005,124
2024-11-14 11:03:15,SC008,TO_CO_TFTU000162,DROP,finished,at WS012.01,0
2024-11-14 11:03:15,SC008,TO_CO_TFTU000207,PICK,driving,to RAIL001.01,151
2024-11-14 11:03:16,SC003,TO_CO_TFTU000193,PICK,finished,at QC005,0
2024-11-14 11:03:16,SC003,TO_CO_TFTU000193,DROP,driving,to WS008.01,70
2024-11-14 11:03:23,SC010,TO_CO_TFTU000191,DROP,arriving,at WS003.01,56
2024-11-14 11:03:23,SC010,TO_CO_TFTU000191,DROP,working,at WS003.01,60
2024-11-14 11:03:25,SC016,TO_CO_TFTU000145,PICK,finished,at RAIL001.76,0
2024-11-14 11:03:25,SC016,TO_CO_TFTU000145,DROP,driving,to WS015.01,137
2024-11-14 11:03:30,SC002,TO_CO_TFTU000192,DROP,arriving,at WS004.01,47
2024-11-14 11:03:30,SC002,TO_CO_TFTU000192,DROP,working,at WS004.01,60
2024-11-14 11:03:31,SC019,TO_CO_TFTU000199,PICK,arriving,at QC005,70
2024-11-14 11:03:31,SC019,TO_CO_TFTU000199,PICK,working,at QC005,60
2024-11-14 11:03:43,SC018,TO_CO_TFTU000200,PICK,arriving,at QC005,106
2024-11-14 11:03:46,SC001,TO_CO_TFTU000195,PICK,finished,at QC001,0
2024-11-14 11:03:46,SC001,TO_CO_TFTU000195,DROP,driving,to WS002.01,65
2024-11-14 11:03:51,SC012,TO_CO_TFTU000150,PICK,finished,at QC005,0
2024-11-14 11:03:51,SC012,TO_CO_TFTU000150,DROP,driving,to WS013.01,115
2024-11-14 11:03:51,SC018,TO_CO_TFTU000200,PICK,waited,at QC005,8
2024-11-14 11:03:51,SC018,TO_CO_TFTU000200,PICK,working,at QC005,60
2024-11-14 11:03:57,SC020,TO_CO_TFTU000189,PICK,finished,at QC003,0
2024-11-14 11:03:57,SC020,TO_CO_TFTU000189,DROP,driving,to WS002.01,47
2024-11-14 11:04:00,SC006,TO_CO_TFTU000093,PICK,finished,at QC006,0
2024-11-14 11:04:00,SC006,TO_CO_TFTU000093,DROP,driving,to WS015.01,151
2024-11-14 11:04:02,SC005,TO_CO_TFTU000196,PICK,arriving,at QC003,56
2024-11-14 11:04:02,SC005,TO_CO_TFTU000196,PICK,working,at QC003,60
2024-11-14 11:04:12,SC014,TO_CO_TFTU000157,PICK,arriving,at RAIL001.101,142
2024-11-14 11:04:12,SC014,TO_CO_TFTU000157,PICK,working,at RAIL001.101,60
2024-11-14 11:04:13,SC017,TO_CO_TFTU000058,DROP,arriving,at WS017.01,151
2024-11-14 11:04:13,SC017,TO_CO_TFTU000058,DROP,working,at WS017.01,60
2024-11-14 11:04:18,SC007,TO_CO_TFTU000134,DROP,arriving,at WS014.01,142
2024-11-14 11:04:18,SC007,TO_CO_TFTU000134,DROP,working,at WS014.01,60
2024-11-14 11:04:23,SC010,TO_CO_TFTU000191,DROP,finished,at WS003.01,0
2024-11-14 11:04:23,SC010,TO_CO_TFTU000169,PICK,driving,to QC005,43
2024-11-14 11:04:26,SC003,TO_CO_TFTU000193,DROP,arriving,at WS008.01,70
2024-11-14 11:04:26,SC003,TO_CO_TFTU000193,DROP,working,at WS008.01,60
2024-11-14 11:04:30,SC002,TO_CO_TFTU000192,DROP,finished,at WS004.01,0
2024-11-14 11:04:30,SC002,TO_CO_TFTU000203,PICK,driving,to QC005,52
2024-11-14 11:04:31,SC019,TO_CO_TFTU000199,PICK,finished,at QC005,0
2024-11-14 11:04:31,SC019,TO_CO_TFTU000199,DROP,driving,to WS003.01,43
2024-11-14 11:04:36,SC011,TO_CO_TFTU000180,DROP,arriving,at WS012.01,101
2024-11-14 11:04:36,SC011,TO_CO_TFTU000180,DROP,working,at WS012.01,60
2024-11-14 11:04:44,SC020,TO_CO_TFTU000189,DROP,arriving,at WS002.01,47
2024-11-14 11:04:44,SC020,TO_CO_TFTU000189,DROP,working,at WS002.01,60
2024-11-14 11:04:45,SC004,TO_CO_TFTU000118,DROP,arriving,at WS014.01,142
2024-11-14 11:04:45,SC004,TO_CO_TFTU000118,DROP,working,at WS014.01,60
2024-11-14 11:04:51,SC001,TO_CO_TFTU000195,DROP,arriving,at WS002.01,65
2024-11-14 11:04:51,SC001,TO_CO_TFTU000195,DROP,working,at WS002.01,60
2024-11-14 11:04:52,SC018,TO_CO_TFTU000200,PICK,finished,at QC005,0
2024-11-14 11:04:52,SC018,TO_CO_TFTU000200,DROP,driving,to WS003.01,43
2024-11-14 11:05:02,SC005,TO_CO_TFTU000196,PICK,finished,at QC003,0
2024-11-14 11:05:02,SC005,TO_CO_TFTU000196,DROP,driving,to WS002.01,47
2024-11-14 11:05:02,SC015,TO_CO_TFTU000136,PICK,working,at QC006,60
2024-11-14 11:05:03,SC015,TO_CO_TFTU000136,PICK,arriving,at QC006,151
2024-11-14 11:05:06,SC010,TO_CO_TFTU000169,PICK,arriving,at QC005,43
2024-11-14 11:05:06,SC010,TO_CO_TFTU000169,PICK,working,at QC005,60
2024-11-14 11:05:12,SC014,TO_CO_TFTU000157,PICK,finished,at RAIL001.101,0
2024-11-14 11:05:12,SC014,TO_CO_TFTU000157,DROP,driving,to WS009.01,74
2024-11-14 11:05:13,SC017,TO_CO_TFTU000058,DROP,finished,at WS017.01,0
2024-11-14 11:05:13,SC017,TO_CO_TFTU000148,PICK,driving,to QC003,164
2024-11-14 11:05:13,SC009,TO_CO_TFTU000211,PICK,arriving,at QC005,124
2024-11-14 11:05:13,SC009,TO_CO_TFTU000211,PICK,working,at QC005,60
2024-11-14 11:05:14,SC019,TO_CO_TFTU000199,DROP,arriving,at WS003.01,43
2024-11-14 11:05:14,SC019,TO_CO_TFTU000199,DROP,working,at WS003.01,60
2024-11-14 11:05:18,SC007,TO_CO_TFTU000134,DROP,finished,at WS014.01,0
2024-11-14 11:05:18,SC007,TO_CO_TFTU000223,PICK,driving,to QC005,124
2024-11-14 11:05:18,SC013,TO_CO_TFTU000092,DROP,working,at WS014.01,60
2024-11-14 11:05:19,SC013,TO_CO_TFTU000092,DROP,arriving,at WS014.01,142
2024-11-14 11:05:22,SC002,TO_CO_TFTU000203,PICK,arriving,at QC005,52
2024-11-14 11:05:26,SC003,TO_CO_TFTU000193,DROP,finished,at WS008.01,0
2024-11-14 11:05:26,SC003,TO_CO_TFTU000220,PICK,driving,to QC001,101
2024-11-14 11:05:34,SC018,TO_CO_TFTU000200,DROP,working,at WS003.01,60
2024-11-14 11:05:35,SC018,TO_CO_TFTU000200,DROP,arriving,at WS003.01,43
2024-11-14 11:05:36,SC011,TO_CO_TFTU000180,DROP,finished,at WS012.01,0
2024-11-14 11:05:36,SC011,TO_CO_TFTU000221,PICK,driving,to QC003,119
2024-11-14 11:05:42,SC016,TO_CO_TFTU000145,DROP,arriving,at WS015.01,137
2024-11-14 11:05:43,SC016,TO_CO_TFTU000145,DROP,working,at WS015.01,61
2024-11-14 11:05:44,SC020,TO_CO_TFTU000189,DROP,finished,at WS002.01,0
2024-11-14 11:05:44,SC020,TO_CO_TFTU000190,PICK,driving,to QC007,70
2024-11-14 11:05:45,SC004,TO_CO_TFTU000118,DROP,finished,at WS014.01,0
2024-11-14 11:05:45,SC004,TO_CO_TFTU000171,PICK,driving,to QC006,142
2024-11-14 11:05:46,SC008,TO_CO_TFTU000207,PICK,arriving,at RAIL001.01,151
2024-11-14 11:05:46,SC012,TO_CO_TFTU000150,DROP,arriving,at WS013.01,115
2024-11-14 11:05:46,SC008,TO_CO_TFTU000207,PICK,working,at RAIL001.01,60
2024-11-14 11:05:46,SC012,TO_CO_TFTU000150,DROP,working,at WS013.01,60
2024-11-14 11:05:49,SC005,TO_CO_TFTU000196,DROP,arriving,at WS002.01,47
2024-11-14 11:05:49,SC005,TO_CO_TFTU000196,DROP,working,at WS002.01,60
2024-11-14 11:05:51,SC001,TO_CO_TFTU000195,DROP,finished,at WS002.01,0
2024-11-14 11:05:51,SC001,TO_CO_TFTU000201,PICK,driving,to QC005,34
2024-11-14 11:06:02,SC015,TO_CO_TFTU000136,PICK,finished,at QC006,0
2024-11-14 11:06:02,SC015,TO_CO_TFTU000136,DROP,driving,to WS013.01,133
2024-11-14 11:06:06,SC010,TO_CO_TFTU000169,PICK,finished,at QC005,0
2024-11-14 11:06:06,SC010,TO_CO_TFTU000169,DROP,driving,to WS013.01,115
2024-11-14 11:06:06,SC002,TO_CO_TFTU000203,PICK,waited,at QC005,44
2024-11-14 11:06:06,SC002,TO_CO_TFTU000203,PICK,working,at QC005,60
2024-11-14 11:06:13,SC009,TO_CO_TFTU000211,PICK,finished,at QC005,0
2024-11-14 11:06:13,SC009,TO_CO_TFTU000211,DROP,driving,to WS001.01,25
2024-11-14 11:06:14,SC019,TO_CO_TFTU000199,DROP,finished,at WS003.01,0
2024-11-14 11:06:14,SC019,TO_CO_TFTU000186,PICK,driving,to QC003,56
2024-11-14 11:06:18,SC013,TO_CO_TFTU000092,DROP,finished,at WS014.01,0
2024-11-14 11:06:18,SC013,TO_CO_TFTU000084,PICK,driving,to QC007,160
2024-11-14 11:06:25,SC001,TO_CO_TFTU000201,PICK,arriving,at QC005,34
2024-11-14 11:06:25,SC001,TO_CO_TFTU000201,PICK,working,at QC005,60
2024-11-14 11:06:26,SC014,TO_CO_TFTU000157,DROP,arriving,at WS009.01,74
2024-11-14 11:06:27,SC014,TO_CO_TFTU000157,DROP,working,at WS009.01,61
2024-11-14 11:06:31,SC006,TO_CO_TFTU000093,DROP,arriving,at WS015.01,151
2024-11-14 11:06:31,SC006,TO_CO_TFTU000093,DROP,working,at WS015.01,60
2024-11-14 11:06:34,SC018,TO_CO_TFTU000200,DROP,finished,at WS003.01,0
2024-11-14 11:06:34,SC018,TO_CO_TFTU000215,PICK,driving,to QC005,43
2024-11-14 11:06:38,SC009,TO_CO_TFTU000211,DROP,arriving,at WS001.01,25
2024-11-14 11:06:38,SC009,TO_CO_TFTU000211,DROP,working,at WS001.01,60
2024-11-14 11:06:43,SC016,TO_CO_TFTU000145,DROP,finished,at WS015.01,0
2024-11-14 11:06:43,SC016,TO_CO_TFTU000101,PICK,driving,to QC006,151
2024-11-14 11:06:46,SC008,TO_CO_TFTU000207,PICK,finished,at RAIL001.01,0
2024-11-14 11:06:46,SC012,TO_CO_TFTU000150,DROP,finished,at WS013.01,0
2024-11-14 11:06:46,SC008,TO_CO_TFTU000207,DROP,driving,to WS003.01,88
2024-11-14 11:06:46,SC012,TO_CO_TFTU000209,PICK,driving,to RAIL001.92,111
2024-11-14 11:06:49,SC005,TO_CO_TFTU000196,DROP,finished,at WS002.01,0
2024-11-14 11:06:49,SC005,TO_CO_TFTU000214,PICK,driving,to QC005,34
2024-11-14 11:06:54,SC020,TO_CO_TFTU000190,PICK,arriving,at QC007,70
2024-11-14 11:06:54,SC020,TO_CO_TFTU000190,PICK,working,at QC007,60
2024-11-14 11:07:07,SC002,TO_CO_TFTU000203,PICK,finished,at QC005,0
2024-11-14 11:07:07,SC002,TO_CO_TFTU000203,DROP,driving,to WS008.01,70
2024-11-14 11:07:07,SC003,TO_CO_TFTU000220,PICK,arriving,at QC001,101
2024-11-14 11:07:07,SC003,TO_CO_TFTU000220,PICK,working,at QC001,60
2024-11-14 11:07:10,SC019,TO_CO_TFTU000186,PICK,arriving,at QC003,56
2024-11-14 11:07:10,SC019,TO_CO_TFTU000186,PICK,working,at QC003,60
2024-11-14 11:07:17,SC018,TO_CO_TFTU000215,PICK,arriving,at QC005,43
2024-11-14 11:07:17,SC018,TO_CO_TFTU000215,PICK,working,at QC005,60
2024-11-14 11:07:22,SC007,TO_CO_TFTU000223,PICK,arriving,at QC005,124
2024-11-14 11:07:23,SC005,TO_CO_TFTU000214,PICK,arriving,at QC005,34
2024-11-14 11:07:25,SC001,TO_CO_TFTU000201,PICK,finished,at QC005,0
2024-11-14 11:07:25,SC001,TO_CO_TFTU000201,DROP,driving,to WS012.01,106
2024-11-14 11:07:25,SC007,TO_CO_TFTU000223,PICK,waited,at QC005,3
2024-11-14 11:07:25,SC007,TO_CO_TFTU000223,PICK,working,at QC005,60
2024-11-14 11:07:27,SC014,TO_CO_TFTU000157,DROP,finished,at WS009.01,0
2024-11-14 11:07:27,SC014,TO_CO_TFTU000222,PICK,driving,to QC003,92
2024-11-14 11:07:31,SC006,TO_CO_TFTU000093,DROP,finished,at WS015.01,0
2024-11-14 11:07:31,SC006,TO_CO_TFTU000172,PICK,driving,to QC006,151
2024-11-14 11:07:35,SC011,TO_CO_TFTU000221,PICK,arriving,at QC003,119
2024-11-14 11:07:35,SC011,TO_CO_TFTU000221,PICK,working,at QC003,60
2024-11-14 11:07:38,SC009,TO_CO_TFTU000211,DROP,finished,at WS001.01,0
2024-11-14 11:07:38,SC009,TO_CO_TFTU000212,PICK,driving,to QC005,25
2024-11-14 11:07:54,SC020,TO_CO_TFTU000190,PICK,finished,at QC007,0
2024-11-14 11:07:54,SC020,TO_CO_TFTU000190,DROP,driving,to WS007.01,97
2024-11-14 11:07:57,SC017,TO_CO_TFTU000148,PICK,arriving,at QC003,164
2024-11-14 11:08:01,SC010,TO_CO_TFTU000169,DROP,arriving,at WS013.01,115
2024-11-14 11:08:01,SC010,TO_CO_TFTU000169,DROP,working,at WS013.01,60
2024-11-14 11:08:03,SC009,TO_CO_TFTU000212,PICK,arriving,at QC005,25
2024-11-14 11:08:07,SC003,TO_CO_TFTU000220,PICK,finished,at QC001,0
2024-11-14 11:08:07,SC003,TO_CO_TFTU000220,DROP,driving,to WS002.01,65
2024-11-14 11:08:07,SC004,TO_CO_TFTU000171,PICK,arriving,at QC006,142
2024-11-14 11:08:07,SC004,TO_CO_TFTU000171,PICK,working,at QC006,60
2024-11-14 11:08:10,SC019,TO_CO_TFTU000186,PICK,finished,at QC003,0
2024-11-14 11:08:10,SC019,TO_CO_TFTU000186,DROP,driving,to WS003.01,56
2024-11-14 11:08:10,SC017,TO_CO_TFTU000148,PICK,waited,at QC003,13
2024-11-14 11:08:10,SC017,TO_CO_TFTU000148,PICK,working,at QC003,60
2024-11-14 11:08:14,SC008,TO_CO_TFTU000207,DROP,arriving,at WS003.01,88
2024-11-14 11:08:14,SC008,TO_CO_TFTU000207,DROP,working,at WS003.01,60
2024-11-14 11:08:15,SC015,TO_CO_TFTU000136,DROP,arriving,at WS013.01,133
2024-11-14 11:08:15,SC015,TO_CO_TFTU000136,DROP,working,at WS013.01,60
2024-11-14 11:08:16,SC002,TO_CO_TFTU000203,DROP,working,at WS008.01,60
2024-11-14 11:08:17,SC018,TO_CO_TFTU000215,PICK,finished,at QC005,0
2024-11-14 11:08:17,SC018,TO_CO_TFTU000215,DROP,driving,to WS010.01,88
2024-11-14 11:08:17,SC002,TO_CO_TFTU000203,DROP,arriving,at WS008.01,70
2024-11-14 11:08:17,SC005,TO_CO_TFTU000214,PICK,waited,at QC005,54
2024-11-14 11:08:17,SC005,TO_CO_TFTU000214,PICK,working,at QC005,60
2024-11-14 11:08:26,SC007,TO_CO_TFTU000223,PICK,finished,at QC005,0
2024-11-14 11:08:26,SC007,TO_CO_TFTU000223,DROP,driving,to WS008.01,70
2024-11-14 11:08:26,SC009,TO_CO_TFTU000212,PICK,waited,at QC005,23
2024-11-14 11:08:26,SC009,TO_CO_TFTU000212,PICK,working,at QC005,60
2024-11-14 11:08:35,SC011,TO_CO_TFTU000221,PICK,finished,at QC003,0
2024-11-14 11:08:35,SC011,TO_CO_TFTU000221,DROP,driving,to WS002.01,47
2024-11-14 11:08:37,SC012,TO_CO_TFTU000209,PICK,arriving,at RAIL001.92,111
2024-11-14 11:08:37,SC012,TO_CO_TFTU000209,PICK,working,at RAIL001.92,60
2024-11-14 11:08:58,SC013,TO_CO_TFTU000084,PICK,arriving,at QC007,160
2024-11-14 11:08:58,SC013,TO_CO_TFTU000084,PICK,working,at QC007,60
2024-11-14 11:08:59,SC014,TO_CO_TFTU000222,PICK,arriving,at QC003,92
2024-11-14 11:08:59,SC014,TO_CO_TFTU000222,PICK,working,at QC003,60
2024-11-14 11:09:01,SC010,TO_CO_TFTU000169,DROP,finished,at WS013.01,0
2024-11-14 11:09:01,SC010,TO_CO_TFTU000213,PICK,driving,to QC001,146
2024-11-14 11:09:06,SC019,TO_CO_TFTU000186,DROP,arriving,at WS003.01,56
2024-11-14 11:09:06,SC019,TO_CO_TFTU000186,DROP,working,at WS003.01,60
2024-11-14 11:09:07,SC004,TO_CO_TFTU000171,PICK,finished,at QC006,0
2024-11-14 11:09:07,SC004,TO_CO_TFTU000171,DROP,driving,to WS013.01,133
2024-11-14 11:09:10,SC017,TO_CO_TFTU000148,PICK,finished,at QC003,0
2024-11-14 11:09:10,SC017,TO_CO_TFTU000148,DROP,driving,to WS014.01,137
2024-11-14 11:09:11,SC001,TO_CO_TFTU000201,DROP,arriving,at WS012.01,106
2024-11-14 11:09:11,SC001,TO_CO_TFTU000201,DROP,working,at WS012.01,60
2024-11-14 11:09:12,SC003,TO_CO_TFTU000220,DROP,arriving,at WS002.01,65
2024-11-14 11:09:12,SC003,TO_CO_TFTU000220,DROP,working,at WS002.01,60
2024-11-14 11:09:14,SC008,TO_CO_TFTU000207,DROP,finished,at WS003.01,0
